1.600000	-1.074699e-06
1.600100	-1.070119e-06
1.600200	-1.064960e-06
1.600300	-1.060827e-06
1.600400	-1.058179e-06
1.600500	-1.051809e-06
1.600600	-1.047461e-06
1.600700	-1.048986e-06
1.600800	-1.042587e-06
1.600900	-1.040567e-06
1.601000	-1.034048e-06
1.601100	-1.029213e-06
1.601200	-1.026801e-06
1.601300	-1.019460e-06
1.601400	-1.022396e-06
1.601500	-1.013741e-06
1.601600	-1.007895e-06
1.601700	-1.010361e-06
1.601800	-1.003078e-06
1.601900	-9.973155e-07
1.602000	-9.931609e-07
1.602100	-9.948235e-07
1.602200	-9.878204e-07
1.602300	-9.860887e-07
1.602400	-9.812247e-07
1.602500	-9.783762e-07
1.602600	-9.726209e-07
1.602700	-9.711730e-07
1.602800	-9.690011e-07
1.602900	-9.666765e-07
1.603000	-9.601172e-07
1.603100	-9.580326e-07
1.603200	-9.529176e-07
1.603300	-9.522519e-07
1.603400	-9.440628e-07
1.603500	-9.386131e-07
1.603600	-9.393989e-07
1.603700	-9.355208e-07
1.603800	-9.288669e-07
1.603900	-9.280666e-07
1.604000	-9.265386e-07
1.604100	-9.207033e-07
1.604200	-9.193209e-07
1.604300	-9.112700e-07
1.604400	-9.099567e-07
1.604500	-9.073156e-07
1.604600	-9.015566e-07
1.604700	-8.977622e-07
1.604800	-8.942079e-07
1.604900	-8.924508e-07
1.605000	-8.921998e-07
1.605100	-8.807328e-07
1.605200	-8.830066e-07
1.605300	-8.799325e-07
1.605400	-8.747120e-07
1.605500	-8.698662e-07
1.605600	-8.682036e-07
1.605700	-8.660973e-07
1.605800	-8.640454e-07
1.605900	-8.580246e-07
1.606000	-8.566858e-07
1.606100	-8.546740e-07
1.606200	-8.502902e-07
1.606300	-8.451643e-07
1.606400	-8.401948e-07
1.606500	-8.349780e-07
1.606600	-8.344978e-07
1.606700	-8.378702e-07
1.606800	-8.316310e-07
1.606900	-8.260868e-07
1.607000	-8.229108e-07
1.607100	-8.205971e-07
1.607200	-8.208845e-07
1.607300	-8.152383e-07
1.607400	-8.118768e-07
1.607500	-8.070929e-07
1.607600	-8.045063e-07
1.607700	-8.008574e-07
1.607800	-7.977687e-07
1.607900	-7.969284e-07
1.608000	-7.928647e-07
1.608100	-7.871422e-07
1.608200	-7.897179e-07
1.608300	-7.800409e-07
1.608400	-7.823219e-07
1.608500	-7.765448e-07
1.608600	-7.767412e-07
1.608700	-7.720446e-07
1.608800	-7.649032e-07
1.608900	-7.674607e-07
1.609000	-7.625204e-07
1.609100	-7.564922e-07
1.609200	-7.567432e-07
1.609300	-7.557537e-07
1.609400	-7.522467e-07
1.609500	-7.475246e-07
1.609600	-7.471317e-07
1.609700	-7.419003e-07
1.609800	-7.408671e-07
1.609900	-7.374656e-07
1.610000	-7.317030e-07
1.610100	-7.338203e-07
1.610200	-7.276831e-07
1.610300	-7.287526e-07
1.610400	-7.255112e-07
1.610500	-7.218696e-07
1.610600	-7.152339e-07
1.610700	-7.167582e-07
1.610800	-7.110793e-07
1.610900	-7.113886e-07
1.611000	-7.080635e-07
1.611100	-7.044764e-07
1.611200	-6.981500e-07
1.611300	-6.995178e-07
1.611400	-6.938353e-07
1.611500	-6.917071e-07
1.611600	-6.936061e-07
1.611700	-6.849223e-07
1.611800	-6.807386e-07
1.611900	-6.831688e-07
1.612000	-6.763657e-07
1.612100	-6.725422e-07
1.612200	-6.762421e-07
1.612300	-6.729133e-07
1.612400	-6.663140e-07
1.612500	-6.662303e-07
1.612600	-6.650444e-07
1.612700	-6.623777e-07
1.612800	-6.568735e-07
1.612900	-6.570481e-07
1.613000	-6.573973e-07
1.613100	-6.496994e-07
1.613200	-6.499722e-07
1.613300	-6.486989e-07
1.613400	-6.441805e-07
1.613500	-6.414812e-07
1.613600	-6.428127e-07
1.613700	-6.363152e-07
1.613800	-6.324917e-07
1.613900	-6.342452e-07
1.614000	-6.295195e-07
1.614100	-6.291266e-07
1.614200	-6.269511e-07
1.614300	-6.219016e-07
1.614400	-6.211740e-07
1.614500	-6.157170e-07
1.614600	-6.147711e-07
1.614700	-6.141454e-07
1.614800	-6.095688e-07
1.614900	-6.061819e-07
1.615000	-6.049995e-07
1.615100	-6.030568e-07
1.615200	-6.024202e-07
1.615300	-6.014670e-07
1.615400	-5.960828e-07
1.615500	-5.911534e-07
1.615600	-5.936381e-07
1.615700	-5.905749e-07
1.615800	-5.811889e-07
1.615900	-5.818874e-07
1.616000	-5.843503e-07
1.616100	-5.812071e-07
